thumb href,tagItemTitle href,tagItemTitle,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),genericItemIntroText (2),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),genericItemIntroText (5),genericItemIntroText (6),genericItemIntroText (7)
https://www.ovations.com.au/speakers/tahir,https://www.ovations.com.au/speakers/tahir,Tahir,"Tahir is one of Australia's busiest comedians. He has been a feature in all comedy venues around the country and had numerous television appearances as credits. Tahir has been named Comedian of the Year and has even been Logie nominated. He has worked with the who's who of the industry and has been booked for countless private and corporate functions. He is a regular at major Comedy Festivals, on ...",https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/rohit-talwar,https://www.ovations.com.au/speakers/rohit-talwar,Rohit Talwar,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,"Rohit is an award winning futurist speaker, entrepreneur, specialist advisor and strategic change agent and the founder of the research and consultancy organization Fast Future. He was nominated as one the top ten global future thinkers by the UK's Independent newspaper. He spends his time traveling the world researching the ideas that will shape the future and meeting the people and organizations ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/terry-tamminen,https://www.ovations.com.au/speakers/terry-tamminen,Terry Tamminen,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,,,,,,,,"Terry Tamminen is the man behind Arnold Schwarzenneger's historic Green Initiatives. He was featured in Time Magazine's ""Global Warming Survival Guide"" and is a much sought after professional speaker. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/don-tapscott,https://www.ovations.com.au/speakers/don-tapscott,Don Tapscott,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,"Don Tapscott is one of the world's leading authorities on innovation, media and the economic and social impact of technology. Don has given more than 400 keynote speeches over the past five years. Don was named one of the 50 most influential living management thinkers in the world by Thinkers50. Don has authored or co-authored 14 widely read books about information technology in business and soci ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/jonathan-tasini,https://www.ovations.com.au/speakers/jonathan-tasini,Jonathan Tasini,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,"Jonathan Tasini has been writing, lecturing and offering media analysis of the American political and economic landscape for more than 25 years. He has worked in electoral and legislative campaigns across the nation. In addition to deep knowledge about the details of the electoral processÃ¢Â€Â”polling, fundraising, media, strategyÃ¢Â€Â”and the experience as a prognosticator and analyst, Tasini uni ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/mark-taylor,https://www.ovations.com.au/speakers/mark-taylor,Mark Taylor,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,"When Australian of the Year for 1999, Mark Taylor retired from international cricket on February 2, 1999, the curtain dropped on an outstanding career as a player and Test Captain. During the decade that he opened the batting for his country and the five years he was its highly-acclaimed and successful Captain, the New South Welshman was in the vanguard of a triumphant era for Australian cricke ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/jeff-taylor,https://www.ovations.com.au/speakers/jeff-taylor,Jeff Taylor,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,"When Jeff Taylor has a vision, it becomes a reality. As founder of Monster.com, he envisioned it as a giant online job search board and turned it into the first, and only, globally recognized brand for careers, changing the face of employment and the Internet forever ...",,,,,,,,,,,,,,,,,,,
,https://www.ovations.com.au/speakers/shashi-tharoor,Shashi Tharoor,"Dr Shashi Tharoor is Chairman of Dubai-based Afras Ventures; a prize-winning author of ten books, both fiction and non-fiction; and a widely-published critic, commentator and columnist (including for The Hindu, The Times of India and Newsweek). In 2007 he concluded a nearly 29-year career with the United Nations, including working for refugees in South-East Asia at the peak of the ?boat people? cr ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Asia,ASIA,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/the-passing-zone,https://www.ovations.com.au/speakers/the-passing-zone,The Passing Zone,,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,"The Passing Zone is one of the most successful and sought-after corporate acts working today. Owen Morse and Jon Wee met at a juggling convention and instantly knew they were destined to be a team. But they decided to graduate from college first. Which they both did. Rather than pursue careers in Economics and Psychology, they lit some torches, and started throwing stuff into the air. And things c ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/ian-thomas,https://www.ovations.com.au/speakers/ian-thomas,Ian Thomas,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,"Ian Thomas is a rare person - a business graduate who has studied lions at close quarters during 20 years as a game ranger in Africa. A dynamic and inspiring presenter, Ian believes people, and especially business people, can absorb and learn from the Animal Kingdom. Sound business sense is interlaced with humour and an ability to tell stories. The audience leave enthralled and repeat the storie ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/deborah-thomas,https://www.ovations.com.au/speakers/deborah-thomas,Deborah Thomas,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Deborah Thomas is Editorial Director of The Australian Women's Weekly, the iconic magazine that boasts the highest readership in Australian publishing and, per capita, in the world. She has been at the helm of 'The Weekly' Ã¢Â€Â“ now in its 75th year Ã¢Â€Â“ for nine years. Kerry Packer appointed her Editor in 1999 before promoting her to Editor-in Chief in 2000 and Editorial Director in 2005. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/josh-thomas,https://www.ovations.com.au/speakers/josh-thomas,Josh Thomas,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Josh Thomas is an Australian comedian. Born in Brisbane, Queensland, he received his start in stand-up comedy when in 2005 he became the youngest ever winner of the Melbourne International Comedy Festival's Raw Comedy Competition at the age of 17. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/daley-thompson,https://www.ovations.com.au/speakers/daley-thompson,Daley Thompson,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,"Daley Thompson was the world's greatest decathlete, so often displaying unparalleled competitive ability.

He was unbeaten at the decathlon for ten years, and won gold medals at Commonwealth, European and World Championships, set a decathlon World Record and won Olympic Gold twice (1980 & 1984).

On retiring from his athletics career Daley played professional football for Mansfie ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/ian-thorpe,https://www.ovations.com.au/speakers/ian-thorpe,Ian Thorpe,"Ian Thorpe is a true icon of Australian sport, renowned for his extraordinary achievements in swimming and his remarkable impact on the global stage. With five Olympic gold medals, Ian stands as Australia's most decorated Olympian, a testament to his unparalleled talent and determination.",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/torvil-and-dean,https://www.ovations.com.au/speakers/torvil-and-dean,Torvil and Dean,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,"Torvill and Dean are a famous innovative British ice dancing team, consisting of Jayne Torvill and Christopher Dean. They became the only figure skating team to ever receive the perfect score of 6.0 across the board from every judge, in the 1984 Winter Olympics. This achievement is unlikely to ever be matched, as the scoring system has been completely revamped.

Becoming professionals ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/brian-tracy,https://www.ovations.com.au/speakers/brian-tracy,Brian Tracy,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,"Brian Tracy is one of America's leading authorities on the development of human potential and personal effectiveness. He is a dynamic and entertaining speaker with a wonderful ability to inform and inspire audiences toward peak performance and high levels of achievement. Brian addresses thousands of men and women each year on the subjects of personal and professional development, including the ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/michael-treacy,https://www.ovations.com.au/speakers/michael-treacy,Michael Treacy,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/sales,SALES,,,"Author of The New York Times Best-Seller, The Discipline of Market Leaders. Great companies sustain growth through disciplined execution, not just good planning. Michael Treacy shows how to harness innovation and customer loyalty principles by linking strategy to organizational design. Over the course of two decades as an entrepreneur, management consultant, and former MIT professor, Treacy built ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/kostya-tszyu,https://www.ovations.com.au/speakers/kostya-tszyu,Kostya Tszyu,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,"'Kostya' is the fascinating story of a unique Australian. Russian-born Aussie boxer Kostya Tszyu is one of a handful of fighters in the modern era to reign as undisputed champion of the world. And he has defied critics by remaining the best in the world after freak accidents forced him out of the ring for almost two years. Wearing his trademark plait of hair and a warm, unaffected smile, he has ...",,,,,,,,,,,,,,,,,,,
